"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"IN2024169GC012E","2024-06-17","ANIL TRADING INDIA PRIVATE LIMITED","F-181-183, MANDORE INDUSTRIAL AREA RAJASTHAN","IN","India",26.3427037,73.0443233,"Agriculture|Beverages|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Feb 2024 Active Unit Peanut Production Location List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Active Unit Peanut Production Location List)","","","","","","Peanuts|Peanut Products|Peanuts|Peanut Products","False"
"IN2024169GHFBP0","2024-06-17","LORENZ SNACKS INDIA PRIVATE LIMITED","PLOT NO 12, KUVADAVA GIDC, RAJKOT AHMEDABAD HIGHWAY GUJARAT","IN","India",22.309158,70.813007,"Agriculture|Beverages|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Feb 2024 Active Unit Peanut Production Location List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Active Unit Peanut Production Location List)","","","","","","Peanuts|Peanut Products|Peanuts|Peanut Products","False"
"IN2024169JDG8X3","2024-06-17","URJA PROTEIN INDIA PRIVATE LIMITED","PLOT NO 1 AND 2 REVENUE SURVEY NO 122 PAIKI 3 PAIKI 1, OPP DECORA CITY GUNDALA ROAD GUNDALA GUJARAT","IN","India",21.9599375,70.7586817,"Agriculture|Beverages|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Feb 2024 Active Unit Peanut Production Location List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Active Unit Peanut Production Location List)","","","","","","Peanuts|Peanut Products|Peanuts|Peanut Products","False"
"IN2024169KDDYME","2024-06-17","ABC Techno Labs India Pvt. Ltd.","ABC Tower No.400, 13th Street, SIDCO Industrial Estate North Phase, Ambattur Thiruvallur, Chennai","IN","India",13.108078,80.17792899999999,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office","Peanut Products|Food Science|Peanuts","False"
"IN2024169RCXGQQ","2024-06-17","AGROCROPS INDIA PRIVATE LIMITED Gujarat","PEANUT HOUSE, SURVEY NO.118/1, 118/2, BHUJ ROAD, VILLAGE NANA KAPAYA - 370421 GUJARAT","IN","India",22.8460699,69.6983614,"Agriculture|Beverages|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Feb 2024 Active Unit Peanut Production Location List)","","","","","","Peanuts|Peanut Products","False"
"IN2024169RR4WHG","2024-06-17","ALS Testing Services India Private Limited","No.65, Bommasandra Jigani Link Road, Bengaluru","IN","India",12.7943365,77.6592427,"Agriculture|Biotechnology|Food|Food Industry|Food Manufacturing|Professional Services|Technical And Scientific Activities","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - February 2024 Authorised Peanut Test Laboratory List)|Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Jan 2024 Grape Testing Laboratory Location List)","","","Office, Testing / Cerfitication, Laboratory","","Testing Cerfitication|Laboratory|Office|Office|Laboratory|Testing Cerfitication","Peanut Products|Food Science|Peanuts|Grapes|Grapes Products|Food Science","False"
"IN2024169W8HPB5","2024-06-17","AGROCROPS INDIA PRIVATE LIMITED Tamil Nadu","NO.1/215, PONNERI HIGH ROAD, KADAPAKKAM VILLAGE, CHENNAI, TAMIL NADU 600103 TAMIL NADU","IN","India",13.2344276,80.2737755,"Agriculture|Beverages|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - Feb 2024 Active Unit Peanut Production Location List)","","","","","","Peanuts|Peanut Products","False"
"IN2024170083EGG","2024-06-15","M/S.INDIAN AQUATIC PRODUCTS","Sakthikulangara Kollam 691581 Kerala","IN","India",8.928353699999999,76.5459331,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241700XQNQ7","2024-06-15","NAQ FOODS INDIA PRIVATE LIMITED","S-3, SHREE BALAJI RESIDENCY, SECTOR- 9, MVP COLONY ANDHRA PRADESH 530017 Andhra Pradesh","IN","India",17.7433245,83.3422016,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN202417012R0XZ","2024-06-15","SRS EXPORT INDIA","121/1, KAILASH DAS ROAD, P.O- GARIFA, P.S- NAIHATI, NORTH 24 PARGANAS - 743166 West Bengal","IN","India",22.8967828,88.4137664,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN202417019QX6B","2024-06-15","ANDHRA MEDI PHARMA INDIA PVT LTD","Sy.No.263, Veeravalli Village Bapulapadu Mandal 521110 Andhra Pradesh","IN","India",16.611797,80.91693839999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241701F3F3C","2024-06-15","IFAA WIN MARINE EXPORT INDIA PRIVATE LIMITED","NEW NO.7, OLD NO.6/1, KAILASAM STREET TONDIARPET CHENNAI 600081 Tamil Nadu","IN","India",13.1268532,80.285293,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170234NX2","2024-06-15","KALYAN AQUA & MARINE EXPORTS INDIA P LTD","MIG 25B LAWSONS BAY COLONY NEAR POST OFFICE VISAKHAPATNAM 530017 Andhra Pradesh","IN","India",17.734274,83.337446,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN202417025VE8Z","2024-06-15","M/S STELLAR MARINE FOOD PROCESSOR INDIA PVT. LTD.","510 Keshva Bldg, Bandra Kurla Complex Bandra East Mumbai 400051 Maharashtra","IN","India",19.0564486,72.8525327,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241702B80YT","2024-06-15","ACQUA PEARL PROPERTIES AND EXPORTS INDIA PRIVATE LIMITED","MUTHAMPAKAL, VADISALAM, AROOKUTTY P.O. ALAPPUZHA 688535 Kerala","IN","India",9.863300599999999,76.3260992,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241703HRKW2","2024-06-15","M/S INDIAN EXPORTS","PLOT NO 1316/1-2 G.I.D.C ESTATE VERAVAL 362269 GUJARAT-INDIA 362269 Gujarat","IN","India",20.9004235,70.38841599999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241703ZMSQD","2024-06-15","INDIAN MARINE INDUSTRIES","20/550B NAMBIAPURAM PALLURUTHY COCHIN-6 Kerala","IN","India",9.914975499999999,76.27002399999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN202417046Z0R8","2024-06-15","FOUR SEASONS INDIA GROUP","29-B, Jayalakshmi Street Off.Moolachathram Main Road, MMC Madhavaram, Chennai 600051 Tamil Nadu","IN","India",13.1538953,80.2397947,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241704DBXRR","2024-06-15","INDEPENDENT RESOURCES INDIA PRIVATE LIMITED","3, 8-2-293/82/J111/415, APURUPA LNG, ROAD NO.78, DARGA ROAD, FILM NAGAR, JUBILEE HILLS, HYDERABAD 500033 Telangana","IN","India",17.4149469,78.4086748,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241704EXF49","2024-06-17","K H EXPORTS INDIA PRIVATE LTD - LEATHER GOODS DIVISION UNIT 4","No 2, Chennai Krishnagiri Bye pass road, Ranipet, Wallajh Taluk, Vellore District-632401","IN","India",12.9487403,79.318978,"Apparel","Tapestry, Inc. (Tapestry Tier 1 Supplier List June 2024)|Tapestry, Inc. (Tapestry Tier 1 Supplier List June 2025)|Tapestry, Inc. (Tapestry Tier 1 Supplier List December 2024)","1001-5000|1001-5000|1001-5000","K H EXPORTS INDIA PRIVATE LTD|K H EXPORTS INDIA PRIVATE LTD|K H EXPORTS INDIA PRIVATE LTD","","","","","False"
"IN20241704NDTMV","2024-06-15","SHENG LONG BIO-TECH (INDIA) PRIVATE LIMITED","PLOT NO.A-11/1, PART A, SIPCOT INDUSTRIAL PARK, THERVOYKANDIGAI, GUMMIDIPOONDI, 601202 Tamil Nadu","IN","India",13.3665213,79.98535849999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241705RYRVN","2024-06-15","MANGALA MARINE EXIM INDIA PVT. LTD","XVI/1564, Bhat Memorial Bldg. Thoppumpady Kochi Kerala","IN","India",9.9355961,76.2583277,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN20241706SA2ZH","2024-06-15","VICEROY EXPORTS( INDIA) PRIVATE LIMITED","55/56 BAKIR ABDUL HUSSAIN MANSION THIRD LINE, NORTH BEACH ROAD, CHENNAI 600001 Tamil Nadu","IN","India",13.024637,80.22125,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN202417095BH1J","2024-06-15","M/S. PHILLIPS FOODS INDIA PVT LTD","C 75-76, Sipcot Industrial Complex Madathoor Post TUTICORIN 628008 Tamil Nadu","IN","India",8.8243255,78.0794561,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170AEXJ9Q","2024-06-15","M/S. EAST INDIA AQUARIUMS","158, Dr. B.C Roy Road Dakshin Jagaddal Kolkata 700151 West Bengal","IN","India",22.4238325,88.403386,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170AF04HN","2024-06-15","INDIA TWOSTAR EXPORT & IMPORT PRIVATE LIMITED","16(2/1) D.P. MUKHERJEE ROAD SHEORAPHULLY, PO - SHEORAPHULLY, PS- SERAMPORE, HOOGHLY - 712223 West Bengal","IN","India",22.7802733,88.32804279999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170B2C6CJ","2024-06-15","JUDE FOODS INDIA PVT LTD","C-5, CASABLANCA APARTMENTS VAZHAKALA, KAKKANAD COCHIN 682030 Kerala","IN","India",10.0209316,76.33450739999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170BKC4XJ","2024-06-15","JENEFA INDIA","1/54 B Indra Colony Vannarpettai Tirunelveli 627003 Tamil Nadu","IN","India",8.7304883,77.7195871,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170BKRK2J","2024-06-15","CPF (INDIA) PRIVATE LTD","40, 2ND STREET, IST FLOOR, F2, SPARTAN NAGAR, MOGAPPAIR EAST, Chennai 600037 Tamil Nadu","IN","India",13.0866189,80.1863834,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170BN7AB3","2024-06-15","ALLEGIANCE INDIA LLP","3-5-18, FLAT NO D201, NCC URBAN PARK SQUARE 6TH LINE, UMAMAHESWAR COLONY, PATTABHIPURAM GUNTUR 522006 Andhra Pradesh","IN","India",16.2877622,80.4342855,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170CGF8GA","2024-06-17","AGROCROPS INDIA PRIVATE LIMITED","PEANUT HOUSE, SURVEY NO.118/1, 118/2, BHUJ ROAD, VILLAGE NANA KAPAYA - 370421 GUJARAT","IN","India",22.8460699,69.6983614,"Agriculture|Beverages|Commodities|Farming|Food|Food & Beverage|Food Industry|Food Manufacturing","Agricultural and Processed Food Products Export Development Authority (APEDA) [Public List] (APEDA - June 2024 Active Unit Peanut Production Location List)","","","","","","Peanuts|Peanut Products","False"
"IN2024170DQ5QDM","2024-06-13","OK Play India Limited","17 & 18 RozKaMeo industrial estate District Mewat, Tehsil Nuh, ; Sohna; Haryana; 122103","IN","India",28.2067816,77.0541319,"Unspecified","Amazon.com, Inc. (Amazon Facility List 2024)","305","","Finished goods","","Finished goods","Home goods","False"
"IN2024170EQ2WS3","2024-06-13","DATAMINI TECHNOLOGIES (INDIA) LIMITED","Plot 37, GDDIDC Industrial Estate, Somnath Road Dabhel, ; Daman Daman; ; 396215","IN","India",20.397635,72.8790791,"Electronics","Amazon.com, Inc. (Amazon Facility List 2024)","47","","Finished goods","","Finished goods","","False"
"IN2024170ETK4DK","2024-06-15","M/S. CONTINENTAL FISHERIES INDIA LIMITED","15-1-37/2, JAYAPRADA APARTMENTS, NOWROJI ROAD, MAHARANIPETA, VISAKHAPATNAM 530002 Andhra Pradesh","IN","India",17.7124511,83.31553079999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170G9Y727","2024-06-15","AI MARINE PRODUCTS INDIA PRIVATE LIMITED","Plot No.32, KSIDC Industrial Growth Centre, Pallipuram Post, Cherthala, Alappuzha 688541 Kerala","IN","India",9.7491947,76.36313489999999,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170H71Y53","2024-06-13","Callmate India Pvt ltd","A187, Street No. 11, Road No.4, Mahipalpur; New Delhi; ;","IN","India",28.5493939,77.12931259999999,"Unspecified","Amazon.com, Inc. (Amazon Facility List 2024)","36","","Finished goods","","Finished goods","Home Goods","False"
"IN2024170HKRJC1","2024-06-15","N K AGRO EXPORTS (INDIA) PRIVATE LIMITED","Ward No 6, D No 11-16-8/a Navvarupeta, Tadepalligudem 534102 Andhra Pradesh","IN","India",16.815269,81.5258027,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
"IN2024170J4TRZE","2024-06-15","MOON FISHERY (INDIA) PVT. LTD.","28/60A-1, First Floor, G107, Panampilly Nagar, Kochi Factory:II/722DIndustrial Chemical Estate Aroor/Alappuzha 688534 Kerala","IN","India",9.96406,76.297358,"Animal Production|Aquaculture|Food|Food Industry","Marine Products Export Development Authority (MPEDA) [Public List] (The Marine Products Export Development Authority- June 2024 Exporters Directory List)","","","","","","Fisheries","False"
